sn,createdts,upload_data,download_data,signal_strength,legacy_devices,stationary_mobile,downlink_phy_rate,max_downlink_phy_rate,uplink_phy_rate,max_uplink_phy_rate,num_clients_connected,son_status,upload_speed,download_speed,latency,channel_switches,wifi_association,son_steer_success_status
DEV_005,2024-12-14 00:00:00,20,31,67,No,Mobile,53,54,62,20,4,72,43,69,45,1,None,None
DEV_005,2024-12-14 06:00:00,75,71,32,No,Mobile,77,16,90,40,63,12,95,47,16,1,None,None
DEV_005,2024-12-14 12:00:00,76,20,91,No,Mobile,54,98,65,79,58,54,78,58,1,1,None,None
DEV_005,2024-12-14 18:00:00,11,4,75,No,Mobile,5,22,39,41,1,91,10,97,44,1,None,None
DEV_005,2024-12-15 00:00:00,81,74,24,No,Mobile,39,84,34,39,55,48,50,55,63,1,None,None
DEV_005,2024-12-15 06:00:00,37,12,71,No,Mobile,48,40,15,26,74,18,74,21,91,1,None,None
DEV_005,2024-12-15 12:00:00,99,3,98,Yes,Mobile,11,99,69,93,98,48,32,27,59,1,None,None
DEV_005,2024-12-15 18:00:00,65,24,25,No,Mobile,15,27,15,16,46,10,94,63,12,1,None,None
DEV_005,2024-12-16 00:00:00,41,30,68,No,Mobile,46,60,46,89,12,85,25,67,97,1,None,None
DEV_005,2024-12-16 06:00:00,11,86,31,No,Mobile,17,82,53,46,86,47,56,71,38,1,None,None
DEV_005,2024-12-16 12:00:00,70,81,4,No,Mobile,14,81,60,79,22,11,14,25,21,1,None,None
DEV_005,2024-12-16 18:00:00,68,47,14,No,Mobile,77,16,33,99,15,66,73,24,69,1,None,None
DEV_005,2024-12-17 00:00:00,76,53,59,No,Mobile,99,91,75,50,62,3,9,17,82,1,None,None
DEV_005,2024-12-17 06:00:00,6,73,78,No,Mobile,92,82,31,35,77,35,57,90,62,1,Disassociation,None
DEV_005,2024-12-17 12:00:00,57,36,74,No,Mobile,13,83,44,82,94,99,91,85,14,1,None,None
DEV_005,2024-12-17 18:00:00,33,23,94,No,Mobile,70,60,17,2,94,64,71,56,28,1,None,None
DEV_005,2024-12-18 00:00:00,99,21,76,No,Mobile,41,3,24,28,41,37,20,93,13,1,None,None
DEV_005,2024-12-18 06:00:00,27,54,14,No,Mobile,92,72,50,92,90,2,75,30,70,1,None,None
DEV_005,2024-12-18 12:00:00,23,91,86,No,Mobile,38,78,86,45,42,16,40,15,58,1,None,None
DEV_005,2024-12-18 18:00:00,60,27,2,No,Mobile,70,4,87,47,27,53,70,92,60,1,None,None
DEV_005,2024-12-19 00:00:00,4,63,11,No,Mobile,23,61,69,52,92,17,7,12,29,1,None,None
DEV_005,2024-12-19 06:00:00,29,95,85,No,Mobile,28,60,87,95,53,4,38,15,81,1,None,None
DEV_005,2024-12-19 12:00:00,33,35,11,No,Mobile,49,79,25,78,24,14,79,53,30,1,None,None
DEV_005,2024-12-19 18:00:00,2,82,58,No,Mobile,54,85,39,19,21,72,19,19,2,1,None,None
DEV_005,2024-12-20 00:00:00,74,46,55,No,Mobile,11,33,86,50,41,77,23,89,67,1,None,None
DEV_005,2024-12-20 06:00:00,75,89,82,No,Mobile,86,60,41,78,83,96,82,3,55,1,None,None
DEV_005,2024-12-20 12:00:00,39,48,22,No,Mobile,87,37,43,45,75,93,44,4,46,1,None,None
DEV_005,2024-12-20 18:00:00,95,32,84,No,Mobile,5,47,17,33,19,26,99,36,81,1,None,None
DEV_005,2024-12-21 00:00:00,98,17,65,No,Mobile,69,98,69,72,15,56,18,24,67,1,None,None
DEV_005,2024-12-21 06:00:00,70,91,18,No,Mobile,20,73,67,40,77,49,21,27,87,1,None,None
DEV_005,2024-12-21 12:00:00,79,86,19,No,Mobile,29,87,83,67,7,18,66,31,64,1,None,None
DEV_005,2024-12-21 18:00:00,29,4,81,No,Mobile,19,48,67,97,60,25,96,87,64,1,None,None
DEV_005,2024-12-22 00:00:00,78,79,35,No,Mobile,98,14,77,24,3,18,90,88,47,1,None,None
DEV_005,2024-12-22 06:00:00,96,31,86,No,Mobile,71,1,96,54,95,18,57,69,61,1,None,None
DEV_005,2024-12-22 12:00:00,5,98,8,No,Mobile,51,78,37,81,36,7,37,27,63,1,None,None
DEV_005,2024-12-22 18:00:00,50,82,93,No,Mobile,47,63,44,21,96,86,15,97,2,1,None,None
DEV_005,2024-12-23 00:00:00,21,24,13,No,Mobile,22,87,49,48,37,58,1,80,34,1,None,None
DEV_005,2024-12-23 06:00:00,6,86,43,No,Mobile,82,95,51,75,29,67,51,6,26,1,None,None
DEV_005,2024-12-23 12:00:00,3,7,20,No,Mobile,88,58,89,19,97,60,4,32,83,1,None,None
DEV_005,2024-12-23 18:00:00,3,79,39,No,Mobile,80,50,60,87,87,84,6,14,25,1,None,None
DEV_005,2024-12-24 00:00:00,59,4,55,No,Mobile,5,65,31,60,14,77,16,68,95,1,None,None
DEV_005,2024-12-24 06:00:00,2,74,71,No,Mobile,12,34,79,49,38,84,7,43,8,1,None,None
DEV_005,2024-12-24 12:00:00,87,8,28,No,Mobile,42,85,3,60,94,90,34,86,80,1,None,None
DEV_005,2024-12-24 18:00:00,15,7,61,No,Mobile,46,15,13,22,70,99,89,7,3,1,None,None
DEV_005,2024-12-25 00:00:00,37,27,25,No,Mobile,92,81,26,71,85,42,70,12,72,1,None,None
DEV_005,2024-12-25 06:00:00,24,43,39,No,Mobile,9,93,48,33,64,1,74,41,39,1,None,None
DEV_005,2024-12-25 12:00:00,52,85,49,No,Mobile,23,64,12,68,48,56,92,73,33,1,None,None
DEV_005,2024-12-25 18:00:00,22,25,35,No,Mobile,53,46,46,63,20,10,86,4,29,1,None,None
DEV_005,2024-12-26 00:00:00,80,79,90,Yes,Mobile,95,67,65,4,5,4,65,30,20,1,None,None
DEV_005,2024-12-26 06:00:00,50,77,21,No,Mobile,71,69,56,72,97,95,6,59,58,1,None,None
DEV_005,2024-12-26 12:00:00,54,67,77,No,Mobile,80,44,22,13,81,2,51,53,61,1,None,None
DEV_005,2024-12-26 18:00:00,69,58,63,No,Mobile,64,11,41,32,5,45,86,55,76,1,None,None
DEV_005,2024-12-27 00:00:00,94,39,5,No,Mobile,84,60,81,23,59,64,34,91,23,1,None,None
DEV_005,2024-12-27 06:00:00,63,47,61,No,Mobile,85,85,89,31,94,37,37,65,44,1,None,None
DEV_005,2024-12-27 12:00:00,18,77,56,No,Mobile,9,90,23,98,32,17,82,59,92,1,None,None
DEV_005,2024-12-27 18:00:00,88,85,36,No,Mobile,68,11,8,4,88,67,13,18,21,1,None,None
DEV_005,2024-12-28 00:00:00,96,2,85,No,Mobile,13,32,41,20,24,20,16,33,42,1,None,None
DEV_005,2024-12-28 06:00:00,72,66,57,No,Mobile,26,74,72,94,69,39,32,47,65,1,None,None
DEV_005,2024-12-28 12:00:00,6,68,20,No,Mobile,83,81,52,88,15,82,53,87,1,1,Association,None
DEV_005,2024-12-28 18:00:00,30,72,54,No,Mobile,74,25,42,72,70,55,70,22,18,1,None,None
DEV_005,2024-12-29 00:00:00,6,24,36,No,Mobile,2,67,26,29,48,57,75,60,79,1,None,None
DEV_005,2024-12-29 06:00:00,94,61,9,No,Mobile,57,48,7,32,35,98,85,73,66,1,None,None
DEV_005,2024-12-29 12:00:00,80,26,81,No,Mobile,41,61,57,45,59,2,83,40,61,1,None,None
DEV_005,2024-12-29 18:00:00,66,56,10,No,Mobile,40,72,57,49,89,7,31,47,91,1,None,None
DEV_006,2024-09-01 00:00:00,87,71,80,No,Mobile,87,84,23,48,21,10,39,31,13,1,None,None
DEV_006,2024-09-02 06:00:00,43,50,26,No,Mobile,98,61,49,80,76,14,63,66,76,1,None,None
DEV_006,2024-09-03 12:00:00,72,35,19,No,Mobile,63,91,40,42,38,66,39,73,68,1,None,None
DEV_006,2024-09-04 18:00:00,52,24,83,No,Mobile,29,10,17,33,63,2,42,44,4,1,None,None
DEV_006,2024-09-06 00:00:00,31,59,3,No,Mobile,89,42,92,17,61,54,67,35,17,1,None,None
DEV_006,2024-09-07 06:00:00,48,78,50,No,Mobile,51,69,1,90,74,48,13,87,72,1,None,None
DEV_006,2024-09-08 12:00:00,34,20,80,No,Mobile,41,77,88,88,1,2,60,49,24,1,None,None
DEV_006,2024-09-09 18:00:00,51,33,86,No,Mobile,61,7,28,5,64,76,84,58,70,1,None,None
DEV_006,2024-09-11 00:00:00,57,81,19,No,Mobile,16,85,96,27,70,64,31,41,42,1,None,None
DEV_006,2024-09-12 06:00:00,97,98,46,No,Mobile,84,84,87,44,46,30,51,11,70,1,None,None
DEV_006,2024-09-13 12:00:00,11,91,45,No,Mobile,75,62,21,54,18,2,21,69,70,1,None,None
DEV_006,2024-09-14 18:00:00,64,2,99,No,Mobile,50,64,17,69,88,61,98,83,45,1,None,None
DEV_006,2024-09-16 00:00:00,37,14,53,No,Mobile,8,30,67,82,48,23,82,49,98,1,None,None
DEV_006,2024-09-17 06:00:00,25,37,56,No,Mobile,64,70,64,27,23,45,29,45,9,1,None,None
DEV_006,2024-09-18 12:00:00,11,90,30,No,Mobile,62,10,91,9,73,32,99,87,55,1,None,None
DEV_006,2024-09-19 18:00:00,23,82,90,No,Mobile,50,61,3,34,58,43,54,84,28,1,None,None
DEV_006,2024-09-21 00:00:00,45,23,31,No,Mobile,50,63,59,83,18,89,89,39,88,1,None,None
DEV_006,2024-09-22 06:00:00,19,98,59,No,Mobile,82,80,91,81,80,57,6,68,79,1,None,None
DEV_006,2024-09-23 12:00:00,65,31,21,No,Mobile,53,40,27,84,97,92,82,52,65,1,None,None
DEV_006,2024-09-24 18:00:00,94,62,9,No,Mobile,74,38,1,3,78,57,89,4,98,1,None,None
DEV_006,2024-09-26 00:00:00,6,12,91,Yes,Mobile,77,76,3,25,70,3,41,97,54,1,None,None
DEV_006,2024-09-27 06:00:00,57,6,83,No,Mobile,76,32,25,64,28,26,46,96,83,1,Association,None
DEV_006,2024-09-28 12:00:00,55,15,10,No,Mobile,56,63,57,46,87,13,54,24,97,1,None,None
DEV_006,2024-09-29 18:00:00,60,68,84,Yes,Mobile,92,54,9,69,26,36,77,54,64,1,None,None
DEV_006,2024-10-01 00:00:00,73,46,66,No,Mobile,50,80,21,21,6,54,53,80,60,1,None,None
DEV_006,2024-10-02 06:00:00,73,76,18,No,Mobile,67,20,35,94,34,9,23,98,33,1,None,None
DEV_006,2024-10-03 12:00:00,38,22,20,No,Mobile,8,27,24,91,11,35,23,44,58,1,None,None
DEV_006,2024-10-04 18:00:00,47,52,88,No,Mobile,3,55,46,95,83,34,4,85,68,1,None,None
DEV_006,2024-10-06 00:00:00,14,43,39,No,Mobile,45,76,98,39,79,89,80,36,51,1,None,None
DEV_006,2024-10-07 06:00:00,87,56,66,No,Mobile,52,10,16,52,70,30,41,87,9,1,None,None
DEV_006,2024-10-08 12:00:00,70,60,94,No,Mobile,4,98,84,99,96,98,97,50,44,1,None,None
DEV_006,2024-10-09 18:00:00,96,96,10,No,Mobile,57,31,21,1,52,43,63,91,21,1,None,None
DEV_006,2024-10-11 00:00:00,90,51,97,No,Mobile,34,93,83,25,12,93,52,6,97,1,None,None
DEV_006,2024-10-12 06:00:00,35,16,90,No,Mobile,34,35,64,41,48,28,1,63,98,1,None,None
DEV_006,2024-10-13 12:00:00,54,2,44,No,Mobile,86,43,59,40,91,10,21,32,95,1,None,None
DEV_006,2024-10-14 18:00:00,66,47,99,No,Mobile,50,77,21,26,48,5,96,60,26,1,None,None
DEV_006,2024-10-16 00:00:00,69,30,18,No,Mobile,34,48,6,25,98,54,60,29,26,1,None,None
DEV_006,2024-10-17 06:00:00,88,45,4,Yes,Mobile,90,10,97,80,58,79,72,50,7,1,None,None
DEV_006,2024-10-18 12:00:00,39,57,17,No,Mobile,97,16,42,64,40,91,8,63,58,1,None,None
DEV_006,2024-10-19 18:00:00,47,50,17,No,Mobile,97,94,31,27,42,24,93,18,55,1,None,None
DEV_006,2024-10-21 00:00:00,33,55,54,No,Mobile,42,40,76,17,64,26,85,2,66,1,None,None
DEV_006,2024-10-22 06:00:00,78,81,47,No,Mobile,88,74,90,4,41,28,7,36,16,1,None,None
DEV_006,2024-10-23 12:00:00,19,89,40,No,Mobile,4,13,62,56,42,74,37,74,47,1,None,None
DEV_006,2024-10-24 18:00:00,85,76,58,No,Mobile,42,2,16,8,50,74,35,3,28,1,None,None
DEV_006,2024-10-26 00:00:00,25,70,44,No,Mobile,67,56,26,17,33,90,45,69,58,1,None,None
DEV_006,2024-10-27 06:00:00,91,62,58,No,Mobile,82,10,66,59,29,70,42,93,65,1,None,None
DEV_006,2024-10-28 12:00:00,24,84,22,No,Mobile,58,79,20,23,83,25,72,91,39,1,None,None
DEV_006,2024-10-29 18:00:00,92,17,76,No,Mobile,71,97,63,86,50,81,21,38,28,1,None,None
DEV_006,2024-10-31 00:00:00,17,46,98,No,Mobile,93,61,7,78,45,69,90,65,26,1,Association,None
DEV_006,2024-11-01 06:00:00,58,3,58,No,Mobile,86,46,29,91,84,41,5,86,62,1,None,None
DEV_006,2024-11-02 12:00:00,83,95,60,No,Mobile,74,68,36,29,16,28,73,37,92,1,None,None
DEV_006,2024-11-03 18:00:00,40,5,25,No,Mobile,9,14,11,18,26,56,81,72,39,1,None,None
DEV_006,2024-11-05 00:00:00,78,65,53,No,Mobile,40,80,21,27,59,65,94,57,83,1,None,None
DEV_006,2024-11-06 06:00:00,26,35,92,No,Mobile,9,77,23,53,79,61,66,10,8,1,None,None
DEV_006,2024-11-07 12:00:00,7,4,12,No,Mobile,91,93,16,50,14,11,37,39,51,1,None,None
DEV_006,2024-11-08 18:00:00,91,11,40,No,Mobile,43,61,34,5,15,11,30,23,5,1,None,None
DEV_006,2024-11-10 00:00:00,59,50,87,No,Mobile,50,62,78,73,31,78,27,22,76,1,None,None
DEV_006,2024-11-11 06:00:00,24,70,29,No,Mobile,95,22,3,37,24,10,54,3,90,1,None,None
DEV_006,2024-11-12 12:00:00,25,4,11,No,Mobile,64,60,86,68,74,12,93,93,80,1,None,None
DEV_006,2024-11-13 18:00:00,76,54,84,No,Mobile,89,28,20,66,4,6,12,7,95,1,None,None
DEV_006,2024-11-15 00:00:00,12,70,38,No,Mobile,54,95,36,58,75,69,81,51,14,1,None,None
DEV_006,2024-11-16 06:00:00,38,93,4,No,Mobile,94,32,68,1,93,90,16,73,19,1,None,None
DEV_006,2024-11-17 12:00:00,37,77,47,No,Mobile,17,75,78,55,62,97,8,28,30,1,None,None
DEV_006,2024-11-18 18:00:00,95,27,53,No,Mobile,14,5,87,37,4,92,25,3,56,1,None,None
DEV_006,2024-11-20 00:00:00,54,44,91,No,Mobile,34,16,55,48,36,72,56,30,53,1,None,None
DEV_006,2024-11-21 06:00:00,16,51,96,No,Mobile,27,48,30,79,46,68,85,72,40,1,None,None
DEV_006,2024-11-22 12:00:00,80,96,11,No,Mobile,66,68,59,77,90,26,25,88,59,1,None,None
DEV_006,2024-11-23 18:00:00,4,40,26,No,Mobile,91,96,55,70,36,73,92,96,82,1,None,None
DEV_006,2024-11-25 00:00:00,49,65,7,No,Mobile,15,39,32,72,4,82,92,67,70,1,None,None
DEV_006,2024-11-26 06:00:00,39,63,7,No,Mobile,8,37,54,64,47,44,48,43,35,1,None,None
DEV_006,2024-11-27 12:00:00,27,35,48,No,Mobile,50,34,65,27,52,99,60,55,8,1,None,None
DEV_006,2024-11-28 18:00:00,48,23,79,No,Mobile,14,3,28,91,30,56,70,90,62,1,Disassociation,None
DEV_006,2024-11-30 00:00:00,26,98,86,No,Mobile,13,56,53,82,19,64,73,38,65,1,None,None
DEV_006,2024-12-01 06:00:00,30,48,43,No,Mobile,30,81,78,28,65,18,32,22,94,1,None,None
DEV_006,2024-12-02 12:00:00,45,23,76,No,Mobile,17,98,23,59,73,90,82,42,72,1,None,None
DEV_006,2024-12-03 18:00:00,90,46,4,No,Mobile,97,74,39,20,23,65,58,19,70,1,None,None
DEV_006,2024-12-05 00:00:00,59,61,59,No,Mobile,56,99,5,23,87,55,43,81,37,1,None,None
DEV_006,2024-12-06 06:00:00,92,92,96,No,Mobile,23,62,6,71,6,51,56,17,50,1,None,None
DEV_006,2024-12-07 12:00:00,57,4,38,No,Mobile,8,58,24,31,54,18,87,26,68,1,None,None
DEV_006,2024-12-08 18:00:00,70,31,22,No,Mobile,85,86,45,35,89,48,45,13,35,1,None,None
DEV_006,2024-12-10 00:00:00,45,98,21,No,Mobile,87,44,36,98,6,64,76,62,44,1,None,None
DEV_006,2024-12-11 06:00:00,17,27,78,No,Mobile,33,2,23,62,91,50,61,36,70,1,None,None
DEV_006,2024-12-12 12:00:00,86,86,1,No,Mobile,33,31,79,6,58,90,20,78,4,1,None,None
DEV_006,2024-12-13 18:00:00,23,43,84,No,Mobile,21,19,78,66,97,11,63,60,41,1,None,None
DEV_006,2024-12-15 00:00:00,53,37,1,No,Mobile,29,91,14,24,30,9,52,47,40,1,None,None
DEV_006,2024-12-16 06:00:00,41,28,82,No,Mobile,79,17,2,73,81,89,45,18,24,1,None,None
DEV_006,2024-12-17 12:00:00,11,53,35,No,Mobile,85,31,8,32,45,16,97,78,25,1,None,None
DEV_006,2024-12-18 18:00:00,22,22,75,Yes,Mobile,53,24,89,82,73,72,35,50,46,1,None,None
DEV_006,2024-12-20 00:00:00,24,83,63,No,Mobile,33,6,54,52,35,90,37,36,44,1,None,None
DEV_006,2024-12-21 06:00:00,24,20,83,No,Mobile,67,98,12,34,81,62,63,76,21,1,None,None
DEV_006,2024-12-22 12:00:00,58,51,56,No,Mobile,95,38,63,99,3,42,99,58,96,1,None,None
DEV_006,2024-12-23 18:00:00,57,38,70,No,Mobile,91,75,58,38,40,55,68,17,88,1,None,None
DEV_006,2024-12-25 00:00:00,31,62,66,No,Mobile,11,52,61,62,80,29,14,10,30,1,None,None
DEV_006,2024-12-26 06:00:00,69,31,15,No,Mobile,18,18,28,8,49,64,30,60,33,1,None,None
DEV_006,2024-12-27 12:00:00,24,56,15,No,Mobile,34,29,35,25,65,27,12,31,8,1,None,None
DEV_006,2024-12-28 18:00:00,16,29,5,No,Mobile,55,74,51,76,73,67,80,48,7,1,None,None
DEV_007,2024-09-01 00:00:00,87,83,83,No,Mobile,47,34,99,13,69,83,2,43,92,1,None,None
DEV_007,2024-09-01 20:00:00,98,11,90,No,Mobile,9,6,30,2,87,18,43,87,33,1,None,None
DEV_007,2024-09-02 16:00:00,3,59,45,No,Mobile,87,72,38,48,25,93,48,59,27,1,None,None
DEV_007,2024-09-03 12:00:00,8,10,55,No,Mobile,97,60,80,24,6,97,62,38,90,1,None,None
DEV_007,2024-09-04 08:00:00,43,55,49,No,Mobile,68,47,31,72,51,89,8,6,92,1,None,None
DEV_007,2024-09-05 04:00:00,59,6,99,No,Mobile,13,40,75,13,51,2,36,35,17,1,None,None
DEV_007,2024-09-06 00:00:00,3,81,59,No,Mobile,75,34,20,19,31,15,22,73,75,1,None,None
DEV_007,2024-09-06 20:00:00,98,42,73,No,Mobile,14,84,99,65,28,78,50,35,63,1,None,None
DEV_007,2024-09-07 16:00:00,34,29,35,No,Mobile,88,48,63,66,50,50,41,31,68,1,None,None
DEV_007,2024-09-08 12:00:00,95,11,60,No,Mobile,24,7,71,52,74,78,19,14,52,1,None,None
DEV_007,2024-09-09 08:00:00,35,47,65,No,Mobile,3,82,15,14,29,11,88,79,19,1,None,None
DEV_007,2024-09-10 04:00:00,78,7,70,No,Mobile,35,16,26,68,31,43,12,78,78,1,None,None
DEV_007,2024-09-11 00:00:00,43,62,2,No,Mobile,63,74,43,30,49,13,5,77,23,1,None,None
DEV_007,2024-09-11 20:00:00,13,92,97,No,Mobile,86,27,95,40,99,98,71,7,91,1,None,None
DEV_007,2024-09-12 16:00:00,96,82,48,No,Mobile,20,2,8,66,47,45,81,41,72,1,None,None
DEV_007,2024-09-13 12:00:00,52,50,86,No,Mobile,17,62,50,66,8,11,58,11,34,1,None,None
DEV_007,2024-09-14 08:00:00,3,45,79,No,Mobile,73,98,25,81,49,96,43,73,1,1,None,None
DEV_007,2024-09-15 04:00:00,8,45,17,No,Mobile,75,19,50,77,1,15,61,89,91,1,None,None
DEV_007,2024-09-16 00:00:00,4,39,93,No,Mobile,93,37,38,94,45,1,17,99,22,1,None,None
DEV_007,2024-09-16 20:00:00,16,86,44,No,Mobile,37,9,34,65,68,1,26,64,95,1,None,None
DEV_007,2024-09-17 16:00:00,67,2,94,No,Mobile,91,14,29,16,94,41,15,35,19,1,None,None
DEV_007,2024-09-18 12:00:00,78,3,45,No,Mobile,71,15,52,92,24,8,37,51,6,1,None,None
DEV_007,2024-09-20 04:00:00,59,27,34,No,Mobile,37,16,83,60,33,38,79,28,61,1,None,None
DEV_007,2024-09-21 00:00:00,56,57,78,No,Mobile,88,11,93,89,77,79,83,25,3,1,None,None
DEV_007,2024-09-21 20:00:00,41,72,38,No,Mobile,91,54,87,95,99,8,5,61,78,1,None,None
DEV_007,2024-09-22 16:00:00,52,18,60,No,Mobile,28,78,72,80,16,64,58,20,97,1,None,None
DEV_007,2024-09-23 12:00:00,97,10,43,No,Mobile,43,64,17,11,25,23,23,93,30,1,None,None
DEV_007,2024-09-24 08:00:00,12,54,71,No,Mobile,70,8,64,99,70,97,92,88,82,1,None,None
DEV_007,2024-09-25 04:00:00,7,94,88,No,Mobile,17,81,89,61,96,4,91,95,66,1,None,None
DEV_007,2024-09-26 00:00:00,44,12,24,No,Mobile,7,86,66,20,12,88,44,17,78,1,None,None
DEV_007,2024-09-26 20:00:00,57,61,82,No,Mobile,10,31,19,72,36,32,89,45,27,1,None,None
DEV_007,2024-09-27 16:00:00,46,18,69,No,Mobile,42,52,66,1,68,55,66,53,38,1,None,None
DEV_007,2024-09-28 12:00:00,46,48,62,No,Mobile,33,69,94,66,35,59,57,47,97,1,None,None
DEV_007,2024-09-29 08:00:00,27,99,82,Yes,Mobile,48,25,36,83,72,60,1,63,4,1,None,None
DEV_007,2024-09-30 04:00:00,25,7,26,No,Mobile,82,97,51,24,46,59,94,86,93,1,None,None
DEV_007,2024-10-01 00:00:00,42,84,11,No,Mobile,94,10,77,74,74,64,68,37,26,1,None,None
DEV_007,2024-10-01 20:00:00,27,73,36,No,Mobile,36,39,75,57,34,79,31,73,37,1,None,None
DEV_007,2024-10-02 16:00:00,5,39,67,No,Mobile,97,19,31,96,18,23,77,61,57,1,None,None
DEV_007,2024-10-03 12:00:00,8,60,26,No,Mobile,20,81,31,77,48,74,88,97,88,1,None,None
DEV_007,2024-10-04 08:00:00,29,97,71,No,Mobile,56,96,5,57,52,2,87,62,92,1,None,None
DEV_007,2024-10-05 04:00:00,74,98,89,No,Mobile,99,22,23,24,68,79,80,51,98,1,None,None
DEV_007,2024-10-06 00:00:00,55,98,79,No,Mobile,5,37,52,98,9,28,30,20,18,1,None,None
DEV_007,2024-10-06 20:00:00,1,46,72,No,Mobile,89,32,16,31,91,19,17,28,6,1,None,None
DEV_007,2024-10-07 16:00:00,15,91,71,No,Mobile,90,63,91,53,42,66,82,99,62,1,None,None
DEV_007,2024-10-08 12:00:00,34,8,41,No,Mobile,89,15,22,4,99,20,77,21,71,1,None,None
DEV_007,2024-10-09 08:00:00,19,33,70,No,Mobile,10,46,47,55,42,81,88,44,97,1,None,None
DEV_007,2024-10-10 04:00:00,29,78,52,No,Mobile,61,39,63,91,55,51,83,4,74,1,None,None
DEV_007,2024-10-11 00:00:00,27,86,56,No,Mobile,75,43,59,83,93,76,1,1,79,1,None,None
DEV_007,2024-10-11 20:00:00,64,87,30,No,Mobile,84,27,27,98,50,54,77,28,20,1,None,None
DEV_007,2024-10-12 16:00:00,78,12,94,No,Mobile,20,3,33,77,94,14,37,44,28,1,None,None
DEV_007,2024-10-13 12:00:00,98,57,62,No,Mobile,40,44,47,84,46,26,20,53,17,1,Association,None
DEV_007,2024-10-14 08:00:00,14,15,83,No,Mobile,91,16,83,53,36,75,21,63,96,1,None,None
DEV_007,2024-10-15 04:00:00,51,5,72,No,Mobile,50,71,88,60,73,4,13,80,10,1,None,None
DEV_007,2024-10-16 00:00:00,30,86,87,No,Mobile,80,26,48,40,71,70,64,81,60,1,None,None
DEV_007,2024-10-16 20:00:00,27,51,59,No,Mobile,79,24,54,99,58,84,23,44,81,1,None,None
DEV_007,2024-10-17 16:00:00,99,65,28,No,Mobile,18,63,18,24,15,33,39,5,62,1,None,None
DEV_007,2024-10-18 12:00:00,22,76,46,No,Mobile,13,33,1,92,59,58,65,43,10,1,None,None
DEV_007,2024-10-19 08:00:00,84,63,43,Yes,Mobile,14,2,8,11,96,62,65,70,81,1,None,None
DEV_007,2024-10-20 04:00:00,28,62,38,No,Mobile,49,1,50,14,59,99,94,86,89,1,None,None
DEV_007,2024-10-21 00:00:00,80,20,51,No,Mobile,87,76,47,97,15,98,87,94,79,1,None,None
DEV_007,2024-10-21 20:00:00,67,72,24,No,Mobile,15,38,79,99,43,47,59,85,55,1,None,None
DEV_007,2024-10-22 16:00:00,85,76,27,No,Mobile,15,45,41,67,30,12,42,15,13,1,None,None
DEV_007,2024-10-23 12:00:00,73,65,37,No,Mobile,82,4,10,27,28,3,98,27,28,1,None,None
DEV_007,2024-10-24 08:00:00,70,95,6,No,Mobile,2,1,62,29,56,78,48,13,24,1,None,None
DEV_007,2024-10-25 04:00:00,5,83,68,No,Mobile,9,19,89,65,83,54,60,70,88,1,None,None
DEV_007,2024-10-26 00:00:00,13,8,49,No,Mobile,49,48,40,30,45,25,93,29,13,1,None,None
DEV_007,2024-10-26 20:00:00,32,29,36,No,Mobile,25,22,69,52,26,56,14,40,4,1,None,None
DEV_007,2024-10-27 16:00:00,7,8,40,No,Mobile,42,96,32,69,86,71,94,66,75,1,None,None
DEV_007,2024-10-28 12:00:00,71,60,17,No,Mobile,34,75,9,39,54,61,34,23,35,1,None,None
DEV_007,2024-10-29 08:00:00,62,40,16,No,Mobile,98,5,53,72,69,90,27,85,12,1,None,None
DEV_007,2024-10-30 04:00:00,64,74,47,No,Mobile,44,71,80,66,62,71,58,34,56,1,None,None
DEV_007,2024-10-31 00:00:00,64,17,48,No,Mobile,66,12,80,32,68,59,83,98,26,1,None,None
DEV_007,2024-10-31 20:00:00,61,89,31,No,Mobile,99,58,77,80,2,73,84,96,54,1,None,None
DEV_007,2024-11-01 16:00:00,87,49,56,No,Mobile,44,75,77,44,8,77,66,43,12,1,None,None
DEV_007,2024-11-02 12:00:00,22,94,71,No,Mobile,15,71,3,29,56,46,96,65,81,1,None,None
DEV_007,2024-11-03 08:00:00,25,55,34,No,Mobile,2,16,31,22,44,75,80,81,82,1,None,None
DEV_007,2024-11-04 04:00:00,45,9,93,No,Mobile,57,81,83,66,30,69,57,23,66,1,None,None
DEV_007,2024-11-05 00:00:00,86,10,69,No,Mobile,1,90,89,77,19,92,10,96,80,1,None,None
DEV_007,2024-11-05 20:00:00,32,12,23,No,Mobile,88,83,74,82,26,61,5,86,41,1,None,None
DEV_007,2024-11-06 16:00:00,9,34,27,No,Mobile,27,60,25,83,73,64,60,75,58,1,Association,None
DEV_007,2024-11-07 12:00:00,90,86,26,No,Mobile,50,74,88,52,34,79,27,77,24,1,None,None
DEV_007,2024-11-08 08:00:00,23,54,42,No,Mobile,85,48,13,28,88,25,26,86,91,1,None,None
DEV_007,2024-11-09 04:00:00,17,98,25,No,Mobile,60,63,86,23,16,20,90,39,12,1,None,None
DEV_007,2024-11-10 00:00:00,10,20,45,No,Mobile,52,19,18,80,49,55,70,70,9,1,None,None
DEV_007,2024-11-10 20:00:00,93,30,54,No,Mobile,38,82,30,85,97,38,49,16,25,1,None,None
DEV_007,2024-11-11 16:00:00,64,43,9,No,Mobile,30,49,1,49,4,93,8,96,63,1,None,None
DEV_007,2024-11-12 12:00:00,83,38,18,No,Mobile,91,20,6,81,56,91,16,5,25,1,None,None
